m,TagName,
"2019-08-01 00:00:00","julia","105"
"2019-08-01 00:00:00","kotlin","1134"
"2019-08-01 00:00:00","matlab","317"
"2019-08-01 00:00:00","objective-c","210"
"2019-08-01 00:00:00","pascal","12"
"2019-08-01 00:00:00","perl","192"
"2019-08-01 00:00:00","php","5809"
"2019-08-01 00:00:00","prolog","51"
"2019-08-01 00:00:00","python","17952"
"2019-08-01 00:00:00","r","3943"
"2019-08-01 00:00:00","ruby","776"
"2019-08-01 00:00:00","rust","349"
"2019-08-01 00:00:00","scala","697"
"2019-08-01 00:00:00","sql","3599"
"2019-08-01 00:00:00","typescript","2281"
"2019-09-01 00:00:00","ada","19"
"2019-09-01 00:00:00","assembly","221"
"2019-09-01 00:00:00","awk","180"
"2019-09-01 00:00:00","bash","912"
"2019-09-01 00:00:00","basic","2"
"2019-09-01 00:00:00","c","1997"
"2019-09-01 00:00:00","c#","7813"
"2019-09-01 00:00:00","c++","3760"
"2019-09-01 00:00:00","clojure","76"
"2019-09-01 00:00:00","cobol","10"
"2019-09-01 00:00:00","coffeescript","4"
"2019-09-01 00:00:00","curl","192"
"2019-09-01 00:00:00","delphi","145"
"2019-09-01 00:00:00","fortran","81"
"2019-09-01 00:00:00","go","615"
"2019-09-01 00:00:00","groovy","145"
"2019-09-01 00:00:00","haskell","263"
"2019-09-01 00:00:00","java","9613"
"2019-09-01 00:00:00","javascript","14806"
"2019-09-01 00:00:00","julia","160"
"2019-09-01 00:00:00","kotlin","1204"
"2019-09-01 00:00:00","matlab","297"
"2019-09-01 00:00:00","objective-c","249"
"2019-09-01 00:00:00","pascal","7"
"2019-09-01 00:00:00","perl","198"
"2019-09-01 00:00:00","php","5530"
"2019-09-01 00:00:00","prolog","41"
"2019-09-01 00:00:00","python","16813"
"2019-09-01 00:00:00","r","3931"
"2019-09-01 00:00:00","ruby","714"
"2019-09-01 00:00:00","rust","334"
"2019-09-01 00:00:00","scala","708"
"2019-09-01 00:00:00","sql","3937"
"2019-09-01 00:00:00","typescript","2326"
"2019-10-01 00:00:00","ada","23"
"2019-10-01 00:00:00","assembly","316"
"2019-10-01 00:00:00","awk","204"
"2019-10-01 00:00:00","bash","1138"
"2019-10-01 00:00:00","basic","5"
"2019-10-01 00:00:00","c","2469"
"2019-10-01 00:00:00","c#","8372"
"2019-10-01 00:00:00","c++","4815"
"2019-10-01 00:00:00","clojure","49"
"2019-10-01 00:00:00","cobol","7"
"2019-10-01 00:00:00","coffeescript","9"
"2019-10-01 00:00:00","curl","242"
"2019-10-01 00:00:00","delphi","152"
"2019-10-01 00:00:00","fortran","77"
"2019-10-01 00:00:00","go","631"
"2019-10-01 00:00:00","groovy","202"
"2019-10-01 00:00:00","haskell","321"
"2019-10-01 00:00:00","java","11145"
"2019-10-01 00:00:00","javascript","15917"
"2019-10-01 00:00:00","julia","153"
"2019-10-01 00:00:00","kotlin","1241"
"2019-10-01 00:00:00","matlab","430"
"2019-10-01 00:00:00","objective-c","318"
"2019-10-01 00:00:00","pascal","10"
"2019-10-01 00:00:00","perl","208"
"2019-10-01 00:00:00","php","6028"
"2019-10-01 00:00:00","prolog","38"
"2019-10-01 00:00:00","python","20368"
"2019-10-01 00:00:00","r","4374"
"2019-10-01 00:00:00","ruby","847"
"2019-10-01 00:00:00","rust","334"
"2019-10-01 00:00:00","scala","700"
"2019-10-01 00:00:00","sql","4402"
"2019-10-01 00:00:00","typescript","2455"
"2019-11-01 00:00:00","ada","15"
"2019-11-01 00:00:00","assembly","280"
"2019-11-01 00:00:00","awk","204"
"2019-11-01 00:00:00","bash","1003"
"2019-11-01 00:00:00","basic","7"
"2019-11-01 00:00:00","c","2496"
"2019-11-01 00:00:00","c#","7992"
"2019-11-01 00:00:00","c++","4704"
"2019-11-01 00:00:00","clojure","61"
"2019-11-01 00:00:00","cobol","7"
"2019-11-01 00:00:00","coffeescript","8"
"2019-11-01 00:00:00","curl","263"
"2019-11-01 00:00:00","delphi","170"
"2019-11-01 00:00:00","fortran","88"
"2019-11-01 00:00:00","go","600"
"2019-11-01 00:00:00","groovy","144"
"2019-11-01 00:00:00","haskell","337"
"2019-11-01 00:00:00","java","10270"
"2019-11-01 00:00:00","javascript","15666"
"2019-11-01 00:00:00","julia","93"
"2019-11-01 00:00:00","kotlin","1273"
"2019-11-01 00:00:00","matlab","397"
"2019-11-01 00:00:00","objective-c","272"
"2019-11-01 00:00:00","pascal","15"
"2019-11-01 00:00:00","perl","219"
"2019-11-01 00:00:00","php","6077"
"2019-11-01 00:00:00","prolog","91"
"2019-11-01 00:00:00","python","20515"
"2019-11-01 00:00:00","r","4278"
"2019-11-01 00:00:00","ruby","684"
"2019-11-01 00:00:00","rust","315"
"2019-11-01 00:00:00","scala","664"
"2019-11-01 00:00:00","sql","4406"
"2019-11-01 00:00:00","typescript","2602"
"2019-12-01 00:00:00","ada","16"
"2019-12-01 00:00:00","assembly","248"
"2019-12-01 00:00:00","awk","202"
"2019-12-01 00:00:00","bash","871"
"2019-12-01 00:00:00","basic","5"
"2019-12-01 00:00:00","c","2135"
"2019-12-01 00:00:00","c#","7176"
"2019-12-01 00:00:00","c++","4177"
"2019-12-01 00:00:00","clojure","60"
"2019-12-01 00:00:00","cobol","7"
"2019-12-01 00:00:00","coffeescript","5"
"2019-12-01 00:00:00","curl","203"
"2019-12-01 00:00:00","delphi","125"
"2019-12-01 00:00:00","fortran","51"
"2019-12-01 00:00:00","go","612"
"2019-12-01 00:00:00","groovy","146"
"2019-12-01 00:00:00","haskell","267"
"2019-12-01 00:00:00","java","8966"
"2019-12-01 00:00:00","javascript","14237"
"2019-12-01 00:00:00","julia","110"
"2019-12-01 00:00:00","kotlin","1138"
"2019-12-01 00:00:00","matlab","287"
"2019-12-01 00:00:00","objective-c","245"
"2019-12-01 00:00:00","pascal","10"
"2019-12-01 00:00:00","perl","156"
"2019-12-01 00:00:00","php","5215"
"2019-12-01 00:00:00","prolog","83"
"2019-12-01 00:00:00","python","18015"
"2019-12-01 00:00:00","r","3738"
"2019-12-01 00:00:00","ruby","667"
"2019-12-01 00:00:00","rust","322"
"2019-12-01 00:00:00","scala","590"
"2019-12-01 00:00:00","sql","3934"
"2019-12-01 00:00:00","typescript","2396"
"2020-01-01 00:00:00","ada","12"
"2020-01-01 00:00:00","assembly","228"
"2020-01-01 00:00:00","awk","170"
"2020-01-01 00:00:00","bash","962"
"2020-01-01 00:00:00","basic","3"
"2020-01-01 00:00:00","c","2038"
"2020-01-01 00:00:00","c#","7758"
"2020-01-01 00:00:00","c++","4197"
"2020-01-01 00:00:00","clojure","57"
"2020-01-01 00:00:00","cobol","11"
"2020-01-01 00:00:00","coffeescript","4"
"2020-01-01 00:00:00","curl","243"
"2020-01-01 00:00:00","delphi","163"
"2020-01-01 00:00:00","fortran","70"
"2020-01-01 00:00:00","go","645"
"2020-01-01 00:00:00","groovy","188"
"2020-01-01 00:00:00","haskell","240"
"2020-01-01 00:00:00","java","9871"
"2020-01-01 00:00:00","javascript","15939"
"2020-01-01 00:00:00","julia","145"
"2020-01-01 00:00:00","kotlin","1363"
"2020-01-01 00:00:00","matlab","321"
"2020-01-01 00:00:00","objective-c","265"
"2020-01-01 00:00:00","pascal","11"
"2020-01-01 00:00:00","perl","164"
"2020-01-01 00:00:00","php","5874"
"2020-01-01 00:00:00","prolog","61"
"2020-01-01 00:00:00","python","19871"
"2020-01-01 00:00:00","r","4132"
"2020-01-01 00:00:00","ruby","761"
"2020-01-01 00:00:00","rust","308"
"2020-01-01 00:00:00","scala","648"
"2020-01-01 00:00:00","sql","4192"
"2020-01-01 00:00:00","typescript","2506"
"2020-02-01 00:00:00","ada","14"
"2020-02-01 00:00:00","assembly","270"
"2020-02-01 00:00:00","awk","206"
"2020-02-01 00:00:00","bash","1040"
"2020-02-01 00:00:00","basic","8"
"2020-02-01 00:00:00","c","1971"
"2020-02-01 00:00:00","c#","7674"
"2020-02-01 00:00:00","c++","4058"
"2020-02-01 00:00:00","clojure","76"
"2020-02-01 00:00:00","cobol","9"
"2020-02-01 00:00:00","coffeescript","8"
"2020-02-01 00:00:00","curl","213"
"2020-02-01 00:00:00","delphi","156"
"2020-02-01 00:00:00","fortran","70"
"2020-02-01 00:00:00","go","656"
"2020-02-01 00:00:00","groovy","149"
"2020-02-01 00:00:00","haskell","203"
"2020-02-01 00:00:00","java","9981"
"2020-02-01 00:00:00","javascript","15668"
"2020-02-01 00:00:00","julia","97"
"2020-02-01 00:00:00","kotlin","1272"
"2020-02-01 00:00:00","matlab","330"
"2020-02-01 00:00:00","objective-c","250"
"2020-02-01 00:00:00","pascal","12"
"2020-02-01 00:00:00","perl","178"
"2020-02-01 00:00:00","php","5631"
"2020-02-01 00:00:00","prolog","53"
"2020-02-01 00:00:00","python","19921"
"2020-02-01 00:00:00","r","4666"
"2020-02-01 00:00:00","ruby","652"
"2020-02-01 00:00:00","rust","359"
"2020-02-01 00:00:00","scala","694"
"2020-02-01 00:00:00","sql","4324"
"2020-02-01 00:00:00","typescript","2559"
"2020-03-01 00:00:00","ada","7"
"2020-03-01 00:00:00","assembly","293"
"2020-03-01 00:00:00","awk","212"
"2020-03-01 00:00:00","bash","1157"
"2020-03-01 00:00:00","basic","6"
"2020-03-01 00:00:00","c","2471"
"2020-03-01 00:00:00","c#","7755"
"2020-03-01 00:00:00","c++","4619"
"2020-03-01 00:00:00","clojure","95"
"2020-03-01 00:00:00","cobol","4"
"2020-03-01 00:00:00","coffeescript","4"
"2020-03-01 00:00:00","curl","219"
"2020-03-01 00:00:00","delphi","166"
"2020-03-01 00:00:00","fortran","66"
"2020-03-01 00:00:00","go","651"
"2020-03-01 00:00:00","groovy","171"
"2020-03-01 00:00:00","haskell","244"
"2020-03-01 00:00:00","java","11007"
"2020-03-01 00:00:00","javascript","17466"
"2020-03-01 00:00:00","julia","113"
"2020-03-01 00:00:00","kotlin","1432"
"2020-03-01 00:00:00","matlab","298"
"2020-03-01 00:00:00","objective-c","237"
"2020-03-01 00:00:00","pascal","14"
"2020-03-01 00:00:00","perl","196"
"2020-03-01 00:00:00","php","5644"
"2020-03-01 00:00:00","prolog","95"
"2020-03-01 00:00:00","python","22548"
"2020-03-01 00:00:00","r","5110"
"2020-03-01 00:00:00","ruby","709"
"2020-03-01 00:00:00","rust","357"
"2020-03-01 00:00:00","scala","708"
"2020-03-01 00:00:00","sql","4498"
"2020-03-01 00:00:00","typescript","2698"
"2020-04-01 00:00:00","ada","20"
"2020-04-01 00:00:00","assembly","376"
"2020-04-01 00:00:00","awk","253"
"2020-04-01 00:00:00","bash","1277"
"2020-04-01 00:00:00","basic","4"
"2020-04-01 00:00:00","c","3233"
"2020-04-01 00:00:00","c#","8549"
"2020-04-01 00:00:00","c++","6174"
"2020-04-01 00:00:00","clojure","73"
"2020-04-01 00:00:00","cobol","14"
"2020-04-01 00:00:00","coffeescript","10"
"2020-04-01 00:00:00","curl","263"
"2020-04-01 00:00:00","delphi","231"
"2020-04-01 00:00:00","fortran","77"
"2020-04-01 00:00:00","go","792"
"2020-04-01 00:00:00","groovy","176"
"2020-04-01 00:00:00","haskell","260"
"2020-04-01 00:00:00","java","12543"
"2020-04-01 00:00:00","javascript","20780"
"2020-04-01 00:00:00","julia","136"
"2020-04-01 00:00:00","kotlin","1580"
"2020-04-01 00:00:00","matlab","427"
"2020-04-01 00:00:00","objective-c","285"
"2020-04-01 00:00:00","pascal","25"
"2020-04-01 00:00:00","perl","218"
"2020-04-01 00:00:00","php","6592"
"2020-04-01 00:00:00","prolog","147"
"2020-04-01 00:00:00","python","27475"
"2020-04-01 00:00:00","r","6172"
"2020-04-01 00:00:00","ruby","760"
"2020-04-01 00:00:00","rust","452"
"2020-04-01 00:00:00","scala","844"
"2020-04-01 00:00:00","sql","4922"
"2020-04-01 00:00:00","typescript","3242"
"2020-05-01 00:00:00","ada","17"
"2020-05-01 00:00:00","assembly","357"
"2020-05-01 00:00:00","awk","244"
"2020-05-01 00:00:00","bash","1196"
"2020-05-01 00:00:00","basic","5"
"2020-05-01 00:00:00","c","3351"
"2020-05-01 00:00:00","c#","8556"
"2020-05-01 00:00:00","c++","6365"
"2020-05-01 00:00:00","clojure","70"
"2020-05-01 00:00:00","cobol","20"
"2020-05-01 00:00:00","coffeescript","10"
"2020-05-01 00:00:00","curl","283"
"2020-05-01 00:00:00","delphi","200"
"2020-05-01 00:00:00","fortran","94"
"2020-05-01 00:00:00","go","749"
"2020-05-01 00:00:00","groovy","179"
"2020-05-01 00:00:00","haskell","311"
"2020-05-01 00:00:00","java","11947"
"2020-05-01 00:00:00","javascript","21375"
"2020-05-01 00:00:00","julia","168"
"2020-05-01 00:00:00","kotlin","1619"
"2020-05-01 00:00:00","matlab","364"
"2020-05-01 00:00:00","objective-c","270"
"2020-05-01 00:00:00","pascal","11"
"2020-05-01 00:00:00","perl","211"
"2020-05-01 00:00:00","php","6485"
"2020-05-01 00:00:00","prolog","102"
"2020-05-01 00:00:00","python","29287"
"2020-05-01 00:00:00","r","6003"
"2020-05-01 00:00:00","ruby","694"
"2020-05-01 00:00:00","rust","497"
"2020-05-01 00:00:00","scala","868"
"2020-05-01 00:00:00","sql","4844"
"2020-05-01 00:00:00","typescript","3288"
"2020-06-01 00:00:00","ada","20"
"2020-06-01 00:00:00","assembly","327"
"2020-06-01 00:00:00","awk","247"
"2020-06-01 00:00:00","bash","1109"
"2020-06-01 00:00:00","basic","5"
"2020-06-01 00:00:00","c","2580"
"2020-06-01 00:00:00","c#","7865"
"2020-06-01 00:00:00","c++","5593"
"2020-06-01 00:00:00","clojure","56"
"2020-06-01 00:00:00","cobol","19"
"2020-06-01 00:00:00","coffeescript","4"
"2020-06-01 00:00:00","curl","274"
"2020-06-01 00:00:00","delphi","202"
"2020-06-01 00:00:00","fortran","102"
"2020-06-01 00:00:00","go","705"
"2020-06-01 00:00:00","groovy","152"
"2020-06-01 00:00:00","haskell","191"
"2020-06-01 00:00:00","java","10770"
"2020-06-01 00:00:00","javascript","19692"
"2020-06-01 00:00:00","julia","125"
"2020-06-01 00:00:00","kotlin","1483"
"2020-06-01 00:00:00","matlab","295"
"2020-06-01 00:00:00","objective-c","219"
"2020-06-01 00:00:00","pascal","12"
"2020-06-01 00:00:00","perl","198"
"2020-06-01 00:00:00","php","5901"
"2020-06-01 00:00:00","prolog","71"
"2020-06-01 00:00:00","python","26994"
"2020-06-01 00:00:00","r","5431"
"2020-06-01 00:00:00","ruby","611"
"2020-06-01 00:00:00","rust","418"
"2020-06-01 00:00:00","scala","779"
"2020-06-01 00:00:00","sql","4585"
"2020-06-01 00:00:00","typescript","3032"
"2020-07-01 00:00:00","ada","17"
"2020-07-01 00:00:00","assembly","269"
"2020-07-01 00:00:00","awk","210"
"2020-07-01 00:00:00","bash","989"
"2020-07-01 00:00:00","basic","1"
"2020-07-01 00:00:00","c","2087"
"2020-07-01 00:00:00","c#","7769"
"2020-07-01 00:00:00","c++","5146"
"2020-07-01 00:00:00","clojure","51"
"2020-07-01 00:00:00","cobol","9"
"2020-07-01 00:00:00","coffeescript","5"
"2020-07-01 00:00:00","curl","233"
"2020-07-01 00:00:00","delphi","192"
"2020-07-01 00:00:00","fortran","76"
"2020-07-01 00:00:00","go","638"
"2020-07-01 00:00:00","groovy","149"
"2020-07-01 00:00:00","haskell","213"
"2020-07-01 00:00:00","java","10397"
"2020-07-01 00:00:00","javascript","19782"
"2020-07-01 00:00:00","julia","144"
"2020-07-01 00:00:00","kotlin","1336"
"2020-07-01 00:00:00","matlab","308"
"2020-07-01 00:00:00","objective-c","285"
"2020-07-01 00:00:00","pascal","11"
"2020-07-01 00:00:00","perl","175"
"2020-07-01 00:00:00","php","5916"
"2020-07-01 00:00:00","prolog","37"
"2020-07-01 00:00:00","python","26176"
"2020-07-01 00:00:00","r","4932"
"2020-07-01 00:00:00","ruby","695"
"2020-07-01 00:00:00","rust","468"
"2020-07-01 00:00:00","scala","698"
"2020-07-01 00:00:00","sql","4373"
"2020-07-01 00:00:00","typescript","3109"
"2020-08-01 00:00:00","ada","15"
"2020-08-01 00:00:00","assembly","264"
"2020-08-01 00:00:00","awk","195"
"2020-08-01 00:00:00","bash","891"
"2020-08-01 00:00:00","basic","5"
"2020-08-01 00:00:00","c","1887"
"2020-08-01 00:00:00","c#","7037"
"2020-08-01 00:00:00","c++","4758"
"2020-08-01 00:00:00","clojure","45"
"2020-08-01 00:00:00","cobol","4"
"2020-08-01 00:00:00","coffeescript","1"
"2020-08-01 00:00:00","curl","234"
"2020-08-01 00:00:00","delphi","183"
"2020-08-01 00:00:00","fortran","68"
"2020-08-01 00:00:00","go","704"
"2020-08-01 00:00:00","groovy","147"
"2020-08-01 00:00:00","haskell","193"
"2020-08-01 00:00:00","java","9258"
"2020-08-01 00:00:00","javascript","17942"
"2020-08-01 00:00:00","julia","139"
"2020-08-01 00:00:00","kotlin","1263"
"2020-08-01 00:00:00","matlab","228"
"2020-08-01 00:00:00","objective-c","206"
"2020-08-01 00:00:00","pascal","9"
"2020-08-01 00:00:00","perl","192"
"2020-08-01 00:00:00","php","4972"
"2020-08-01 00:00:00","prolog","41"
"2020-08-01 00:00:00","python","22921"
"2020-08-01 00:00:00","r","4486"
"2020-08-01 00:00:00","ruby","553"
"2020-08-01 00:00:00","rust","468"
"2020-08-01 00:00:00","scala","562"
"2020-08-01 00:00:00","sql","3871"
"2020-08-01 00:00:00","typescript","2801"
"2020-09-01 00:00:00","ada","24"
"2020-09-01 00:00:00","assembly","294"
"2020-09-01 00:00:00","awk","234"
"2020-09-01 00:00:00","bash","889"
"2020-09-01 00:00:00","basic","2"
"2020-09-01 00:00:00","c","2139"
"2020-09-01 00:00:00","c#","6428"
"2020-09-01 00:00:00","c++","3902"
"2020-09-01 00:00:00","clojure","47"
"2020-09-01 00:00:00","cobol","17"
"2020-09-01 00:00:00","coffeescript","3"
"2020-09-01 00:00:00","curl","222"
"2020-09-01 00:00:00","delphi","172"
"2020-09-01 00:00:00","fortran","66"
"2020-09-01 00:00:00","go","727"
"2020-09-01 00:00:00","groovy","157"
"2020-09-01 00:00:00","haskell","192"
"2020-09-01 00:00:00","java","8895"
"2020-09-01 00:00:00","javascript","16694"
"2020-09-01 00:00:00","julia","109"
"2020-09-01 00:00:00","kotlin","1367"
"2020-09-01 00:00:00","matlab","239"
"2020-09-01 00:00:00","objective-c","224"
"2020-09-01 00:00:00","pascal","17"
"2020-09-01 00:00:00","perl","165"
"2020-09-01 00:00:00","php","4750"
"2020-09-01 00:00:00","prolog","54"
"2020-09-01 00:00:00","python","21612"
"2020-09-01 00:00:00","r","4749"
"2020-09-01 00:00:00","ruby","512"
"2020-09-01 00:00:00","rust","444"
"2020-09-01 00:00:00","scala","553"
"2020-09-01 00:00:00","sql","4139"
"2020-09-01 00:00:00","typescript","2769"
"2020-10-01 00:00:00","ada","15"
"2020-10-01 00:00:00","assembly","343"
"2020-10-01 00:00:00","awk","249"
"2020-10-01 00:00:00","bash","984"
"2020-10-01 00:00:00","basic","3"
"2020-10-01 00:00:00","c","2357"
"2020-10-01 00:00:00","c#","6164"
"2020-10-01 00:00:00","c++","4299"
"2020-10-01 00:00:00","clojure","44"
"2020-10-01 00:00:00","cobol","5"
"2020-10-01 00:00:00","coffeescript","2"
"2020-10-01 00:00:00","curl","203"
"2020-10-01 00:00:00","delphi","180"
"2020-10-01 00:00:00","fortran","58"
"2020-10-01 00:00:00","go","589"
"2020-10-01 00:00:00","groovy","119"
"2020-10-01 00:00:00","haskell","257"
"2020-10-01 00:00:00","java","8893"
"2020-10-01 00:00:00","javascript","16343"
"2020-10-01 00:00:00","julia","171"
"2020-10-01 00:00:00","kotlin","1422"
"2020-10-01 00:00:00","matlab","312"
"2020-10-01 00:00:00","objective-c","247"
"2020-10-01 00:00:00","pascal","17"
"2020-10-01 00:00:00","perl","170"
"2020-10-01 00:00:00","php","4560"
"2020-10-01 00:00:00","prolog","80"
"2020-10-01 00:00:00","python","22668"
"2020-10-01 00:00:00","r","5061"
"2020-10-01 00:00:00","ruby","491"
"2020-10-01 00:00:00","rust","441"
"2020-10-01 00:00:00","scala","618"
"2020-10-01 00:00:00","sql","4253"
"2020-10-01 00:00:00","typescript","2785"
"2020-11-01 00:00:00","ada","23"
"2020-11-01 00:00:00","assembly","374"
"2020-11-01 00:00:00","awk","233"
"2020-11-01 00:00:00","bash","932"
"2020-11-01 00:00:00","basic","4"
"2020-11-01 00:00:00","c","2682"
"2020-11-01 00:00:00","c#","5957"
"2020-11-01 00:00:00","c++","4291"
"2020-11-01 00:00:00","clojure","45"
"2020-11-01 00:00:00","cobol","9"
"2020-11-01 00:00:00","coffeescript","2"
"2020-11-01 00:00:00","curl","198"
"2020-11-01 00:00:00","delphi","193"
"2020-11-01 00:00:00","fortran","88"
"2020-11-01 00:00:00","go","523"
"2020-11-01 00:00:00","groovy","124"
"2020-11-01 00:00:00","haskell","280"
"2020-11-01 00:00:00","java","8436"
"2020-11-01 00:00:00","javascript","15430"
"2020-11-01 00:00:00","julia","184"
"2020-11-01 00:00:00","kotlin","1399"
"2020-11-01 00:00:00","matlab","333"
"2020-11-01 00:00:00","objective-c","210"
"2020-11-01 00:00:00","pascal","18"
"2020-11-01 00:00:00","perl","149"
"2020-11-01 00:00:00","php","4596"
"2020-11-01 00:00:00","prolog","155"
"2020-11-01 00:00:00","python","22034"
"2020-11-01 00:00:00","r","4796"
"2020-11-01 00:00:00","ruby","501"
"2020-11-01 00:00:00","rust","371"
"2020-11-01 00:00:00","scala","476"
"2020-11-01 00:00:00","sql","4170"
"2020-11-01 00:00:00","typescript","2523"
"2020-12-01 00:00:00","ada","11"
"2020-12-01 00:00:00","assembly","297"
"2020-12-01 00:00:00","awk","220"
"2020-12-01 00:00:00","bash","761"
"2020-12-01 00:00:00","basic","7"
"2020-12-01 00:00:00","c","2632"
"2020-12-01 00:00:00","c#","5715"
"2020-12-01 00:00:00","c++","4432"
"2020-12-01 00:00:00","clojure","53"
"2020-12-01 00:00:00","cobol","13"
"2020-12-01 00:00:00","coffeescript","1"
"2020-12-01 00:00:00","curl","200"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","fortran","83"
"2020-12-01 00:00:00","go","533"
"2020-12-01 00:00:00","groovy","152"
"2020-12-01 00:00:00","haskell","246"
"2020-12-01 00:00:00","java","7761"
"2020-12-01 00:00:00","javascript","15931"
"2020-12-01 00:00:00","julia","174"
"2020-12-01 00:00:00","kotlin","1307"
"2020-12-01 00:00:00","matlab","282"
"2020-12-01 00:00:00","objective-c","160"
"2020-12-01 00:00:00","pascal","21"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4777"
"2020-12-01 00:00:00","prolog","128"
"2020-12-01 00:00:00","python","22049"
"2020-12-01 00:00:00","r","4326"
"2020-12-01 00:00:00","ruby","497"
"2020-12-01 00:00:00","rust","475"
"2020-12-01 00:00:00","scala","466"
"2020-12-01 00:00:00","sql","3940"
"2020-12-01 00:00:00","typescript","2474"
"2021-01-01 00:00:00","ada","15"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","awk","190"
"2021-01-01 00:00:00","bash","761"
"2021-01-01 00:00:00","basic","5"
